source,url,title,price_raw,price_value,currency,make,model,trim,year,mileage_raw,mileage_km,engine_raw,engine_cc,fuel,transmission,drive,body_type,color,steering,doors,seats,stock_no,chassis_no,location,scraped_at_utc
beforward,https://www.beforward.jp/toyota/yaris-cross/cd253663/id/15206164/,BE FORWARD : 2023 TOYOTA Yaris Cross,18510,18510.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-MXPJ15,,2023,Year,,Trans.,,Hybrid(Petrol),Automatic,4wheel drive,,Pearl,Right,5,,CD253663,MXPJ15-3034185,HOKKAIDO,2026-05-17T22:44:49.163099+00:00
beforward,https://www.beforward.jp/toyota/yaris-cross/cd253671/id/15206172/,BE FORWARD : 2020 TOYOTA Yaris Cross,15340,15340.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-MXPJ15,,2020,Year,,Trans.,,Hybrid(Petrol),Automatic,4wheel drive,,Red,Right,5,,CD253671,MXPJ15-3000755,YOKOHAMA,2026-05-17T22:44:54.876021+00:00
beforward,https://www.beforward.jp/toyota/corolla-cross/cd253745/id/15206246/,BE FORWARD : 2022 TOYOTA Corolla Cross,20500,20500.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-ZVG11,,2022,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Black,Right,5,,CD253745,ZVG11-1038737,KYUSHU,2026-05-17T22:45:00.459864+00:00
beforward,https://www.beforward.jp/toyota/voxy-hybrid/cd253461/id/15205962/,BE FORWARD : 2023 TOYOTA Voxy Hybrid,24250,24250.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-ZWR90W,,2023,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Black,Right,5,,CD253461,ZWR90-0111229,OSAKA,2026-05-17T22:45:06.075977+00:00
beforward,https://www.beforward.jp/toyota/voxy-hybrid/cd253481/id/15205982/,BE FORWARD : 2019 TOYOTA Voxy Hybrid,16830,16830.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,ZWR80W,,2019,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Black,Right,5,,CD253481,ZWR80-0379795,KYUSHU,2026-05-17T22:45:11.424754+00:00
beforward,https://www.beforward.jp/toyota/voxy-hybrid/cd253516/id/15206017/,BE FORWARD : 2019 TOYOTA Voxy Hybrid,17220,17220.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DAA-ZWR80W,,2019,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Black,Right,5,,CD253516,ZWR80-0380397,KOBE,2026-05-17T22:45:16.987232+00:00
beforward,https://www.beforward.jp/toyota/voxy-hybrid/cd253525/id/15206026/,BE FORWARD : 2022 TOYOTA Voxy Hybrid,23750,23750.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-ZWR90W,,2022,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Black,Right,5,,CD253525,ZWR90-0006025,OSAKA,2026-05-17T22:45:22.969313+00:00
beforward,https://www.beforward.jp/toyota/voxy-hybrid/cd253556/id/15206057/,BE FORWARD : 2021 TOYOTA Voxy Hybrid,16560,16560.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-ZWR80W,,2021,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Black,Right,5,,CD253556,ZWR80-0524516,KOBE,2026-05-17T22:45:28.453549+00:00
beforward,https://www.beforward.jp/toyota/voxy-hybrid/cd253632/id/15206133/,BE FORWARD : 2025 TOYOTA Voxy Hybrid,27850,27850.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-ZWR90W,,2025,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Pearl,Right,5,,CD253632,ZWR90-0199346,OSAKA,2026-05-17T22:45:33.822435+00:00
beforward,https://www.beforward.jp/toyota/corolla-touring/cd253592/id/15206093/,BE FORWARD : 2021 TOYOTA Corolla Touring,14480,14480.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,3BA-ZRE212W,,2021,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Black,Right,5,,CD253592,ZRE212-6027483,NAGOYA,2026-05-17T22:45:38.940205+00:00
beforward,https://www.beforward.jp/toyota/rav4-phv/cd253735/id/15206236/,BE FORWARD : 2021 TOYOTA RAV4 PHV,20900,20900.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6LA-AXAP54,,2021,Year,,Trans.,,Hybrid(Petrol),Automatic,4wheel drive,,Gray,Right,5,,CD253735,AXAP54-0004557,KYUSHU,2026-05-17T22:45:44.007781+00:00
beforward,https://www.beforward.jp/toyota/gr86/cd253433/id/15205934/,BE FORWARD : 2022 TOYOTA GR86,22060,22060.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,3BA-ZN8,,2022,Year,,Trans.,,Petrol,Manual,2wheel drive,,Pearl,Right,5,,CD253433,ZN8-018841,NAGOYA,2026-05-17T22:45:49.033286+00:00
beforward,https://www.beforward.jp/toyota/gr86/cd253817/id/15206318/,BE FORWARD : 2024 TOYOTA GR86,21630,21630.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,3BA-ZN8,,2024,Year,,Trans.,,Petrol,Manual,2wheel drive,,Black,Right,2,,CD253817,ZN8-032708,YOKOHAMA,2026-05-17T22:45:54.144293+00:00
beforward,https://www.beforward.jp/toyota/crown-sport/cd253558/id/15206059/,BE FORWARD : 2024 TOYOTA Crown Sport,30700,30700.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-AZSH36W,,2024,Year,,Trans.,,Hybrid(Petrol),Automatic,4wheel drive,,Black,Right,5,,CD253558,AZSH36-4006935,NAGOYA,2026-05-17T22:45:59.225387+00:00
beforward,https://www.beforward.jp/honda/acty-truck/cd253064/id/15205561/,BE FORWARD : 2010 HONDA Acty Truck,3240,3240.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,EBD-HA8,,2010,Year,,Trans.,,Petrol,Manual,2wheel drive,,White,Right,2,2,CD253064,HA8-1000845,OSAKA,2026-05-17T22:46:04.192113+00:00
beforward,https://www.beforward.jp/honda/civic/cd253468/id/15205969/,BE FORWARD : 2026 HONDA Civic,37220,37220.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6BA-FL5,,2026,Year,,Trans.,,Petrol,Manual,2wheel drive,,Blue,Right,5,,CD253468,FL5-1216277,NAGOYA,2026-05-17T22:46:09.405311+00:00
beforward,https://www.beforward.jp/honda/civic/cd253487/id/15205988/,BE FORWARD : 2025 HONDA Civic,36690,36690.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6BA-FL5,,2025,Year,,Trans.,,Petrol,Manual,2wheel drive,,White,Right,5,,CD253487,FL5-1215523,NAGOYA,2026-05-17T22:46:14.511087+00:00
beforward,https://www.beforward.jp/honda/civic/cd253653/id/15206154/,BE FORWARD : 2009 HONDA Civic,13780,13780.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,ABA-FD2,,2009,Year,,Trans.,,Petrol,Manual,2wheel drive,,White,Right,4,,CD253653,FD2-1602082,YOKOHAMA,2026-05-17T22:46:19.608195+00:00
beforward,https://www.beforward.jp/honda/civic-type-r/cd253130/id/15205629/,BE FORWARD : 2026 HONDA Civic Type R,42590,42590.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6BA-FL5,,2026,Year,,Trans.,,Petrol,Manual,2wheel drive,,Red,Right,5,4,CD253130,FL5-1219655,KYUSHU,2026-05-17T22:46:24.656184+00:00
beforward,https://www.beforward.jp/honda/fit/cd253506/id/15206007/,BE FORWARD : 2020 HONDA Fit,8180,8180.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6BA-GR1,,2020,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Blue,Right,5,,CD253506,GR1-1011417,NIIGATA,2026-05-17T22:46:34.553898+00:00
beforward,https://www.beforward.jp/honda/fit/cd253636/id/15206137/,BE FORWARD : 2023 HONDA Fit,14080,14080.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-GR3,,2023,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Pearl,Right,5,,CD253636,GR3-1335776,YOKOHAMA,2026-05-17T22:46:39.419072+00:00
beforward,https://www.beforward.jp/honda/fit/cd253765/id/15206266/,BE FORWARD : 2012 HONDA Fit,1130,1130.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-GE6,,2012,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Black,Right,5,,CD253765,GE6-1608849,OSAKA,2026-05-17T22:46:46.413354+00:00
beforward,https://www.beforward.jp/honda/fit/cd253819/id/15206320/,BE FORWARD : 2019 HONDA Fit,7690,7690.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-GK4,,2019,Year,,Trans.,,Petrol,Automatic,4wheel drive,,Red,Right,5,,CD253819,GK4-3404462,TOYAMA,2026-05-17T22:46:51.497298+00:00
beforward,https://www.beforward.jp/honda/insight/cd253484/id/15205985/,BE FORWARD : 2019 HONDA Insight,11760,11760.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-ZE4,,2019,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Blue,Right,5,,CD253484,ZE4-1003759,YOKOHAMA,2026-05-17T22:46:57.396278+00:00
beforward,https://www.beforward.jp/honda/insight/cd253647/id/15206148/,BE FORWARD : 2020 HONDA Insight,14080,14080.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-ZE4,,2020,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Black,Right,4,,CD253647,ZE4-1101719,NAGOYA,2026-05-17T22:47:13.519745+00:00
beforward,https://www.beforward.jp/honda/odyssey/cd253159/id/15205660/,BE FORWARD : 2016 HONDA Odyssey,5770,5770.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-RC2,,2016,Year,,Trans.,,Petrol,CVT,4wheel drive,,White,Right,5,8,CD253159,RC2-1102484,HOKKAIDO,2026-05-17T22:47:21.470924+00:00
beforward,https://www.beforward.jp/honda/odyssey/cd253492/id/15205993/,BE FORWARD : 2018 HONDA Odyssey,16000,16000.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-RC4,,2018,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Black,Right,5,,CD253492,RC4-1161222,KYOTO,2026-05-17T22:47:27.701079+00:00
beforward,https://www.beforward.jp/honda/step-wgn/cd253678/id/15206179/,BE FORWARD : 2013 HONDA Step WGN,1790,1790.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,RK1,,2013,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Red,Right,5,,CD253678,RK1-5300082,NAGOYA,2026-05-17T22:47:33.350536+00:00
beforward,https://www.beforward.jp/honda/n-box/cc351068/id/14370099/,BE FORWARD : 2019 HONDA N BOX,6550,6550.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-JF3,,2019,Year,,Trans.,,Petrol,CVT,2wheel drive,,Purple,Right,5,4,CC351068,JF3-1245324,OSAKA,2026-05-17T22:47:38.609794+00:00
beforward,https://www.beforward.jp/honda/n-box/cd253073/id/15205571/,BE FORWARD : 2015 HONDA N BOX,5850,5850.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-JF1,,2015,Year,,Trans.,,Petrol,CVT,2wheel drive,,Black,Right,5,4,CD253073,JF1-1624383,NAGOYA,2026-05-17T22:47:48.630129+00:00
beforward,https://www.beforward.jp/honda/n-box/cd253491/id/15205992/,BE FORWARD : 2019 HONDA N BOX,9440,9440.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,JF3,,2019,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Black,Right,5,,CD253491,JF3-2083091,NAGOYA,2026-05-17T22:47:54.033740+00:00
beforward,https://www.beforward.jp/honda/n-box/cd253508/id/15206009/,BE FORWARD : 2017 HONDA N BOX,7750,7750.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-JF3,,2017,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Pearl,Right,5,,CD253508,JF3-2010773,KOBE,2026-05-17T22:47:59.180668+00:00
beforward,https://www.beforward.jp/honda/n-box/cd253532/id/15206033/,BE FORWARD : 2025 HONDA N BOX,12590,12590.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6BA-JF6,,2025,Year,,Trans.,,Petrol,Automatic,4wheel drive,,Pearl,Right,5,,CD253532,JF6-1106706,HOKKAIDO,2026-05-17T22:48:08.784583+00:00
beforward,https://www.beforward.jp/honda/n-box/cd253550/id/15206051/,BE FORWARD : 2013 HONDA N BOX,2590,2590.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-JF1,,2013,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Pearl,Right,5,,CD253550,JF1-1260841,OSAKA,2026-05-17T22:48:14.735022+00:00
beforward,https://www.beforward.jp/honda/n-box/cd253554/id/15206055/,BE FORWARD : 2015 HONDA N BOX,5680,5680.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-JF1,,2015,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Pearl,Right,5,,CD253554,JF1-1666628,YOKOHAMA,2026-05-17T22:48:21.379982+00:00
beforward,https://www.beforward.jp/honda/n-box/cd253561/id/15206062/,BE FORWARD : 2022 HONDA N BOX,10930,10930.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6BA-JF4,,2022,Year,,Trans.,,Petrol,Automatic,4wheel drive,,Pearl,Right,5,,CD253561,JF4-2210504,KYUSHU,2026-05-17T22:48:27.324918+00:00
beforward,https://www.beforward.jp/honda/n-box/cd253597/id/15206098/,BE FORWARD : 2021 HONDA N BOX,8890,8890.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6BA-JF3,,2021,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Blue,Right,5,,CD253597,JF3-5039526,KOBE,2026-05-17T22:48:37.857822+00:00
beforward,https://www.beforward.jp/honda/n-box/cd253609/id/15206110/,BE FORWARD : 2018 HONDA N BOX,8020,8020.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-JF3,,2018,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Black,Right,5,,CD253609,JF3-2051696,YOKOHAMA,2026-05-17T22:48:44.876997+00:00
beforward,https://www.beforward.jp/honda/n-box/cd253779/id/15206280/,BE FORWARD : 2012 HONDA N BOX,4570,4570.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-JF1,,2012,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Pearl,Right,5,,CD253779,JF1-1130375,TOYAMA,2026-05-17T22:49:02.129556+00:00
beforward,https://www.beforward.jp/honda/fit-hybrid/cd253777/id/15206278/,BE FORWARD : 2012 HONDA Fit Hybrid,1660,1660.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DAA-GP1,,2012,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Black,Right,5,,CD253777,GP1-1229455,YOKOHAMA,2026-05-17T22:49:09.296628+00:00
beforward,https://www.beforward.jp/honda/freed-hybrid/cd253536/id/15206037/,BE FORWARD : 2018 HONDA Freed Hybrid,9140,9140.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DAA-GB7,,2018,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Black,Right,5,,CD253536,GB7-1088710,YOKOHAMA,2026-05-17T22:49:14.544706+00:00
beforward,https://www.beforward.jp/honda/freed-hybrid/cd253783/id/15206284/,BE FORWARD : 2012 HONDA Freed Hybrid,2650,2650.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DAA-GP3,,2012,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Silver,Right,5,,CD253783,GP3-1054160,OSAKA,2026-05-17T22:49:26.175909+00:00
beforward,https://www.beforward.jp/honda/grace/cd253776/id/15206277/,BE FORWARD : 2015 HONDA Grace,6030,6030.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DAA-GM4,,2015,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Pearl,Right,4,,CD253776,GM4-1009563,KOBE,2026-05-17T22:49:33.841279+00:00
beforward,https://www.beforward.jp/honda/vezel/cd253046/id/15205543/,BE FORWARD : 2016 HONDA Vezel,4300,4300.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,PUSHSTART-REVCAM,,2016,Year,,Trans.,,Petrol,Automatic,2wheel drive,,White,Right,5,4,CD253046,RU1-1108771,Singapore,2026-05-17T22:49:39.202499+00:00
beforward,https://www.beforward.jp/honda/vezel/cd253442/id/15205943/,BE FORWARD : 2022 HONDA Vezel,17750,17750.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-RV5,,2022,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Brown,Right,5,,CD253442,RV5-1059378,NAGOYA,2026-05-17T22:49:44.842508+00:00
beforward,https://www.beforward.jp/honda/vezel/cd253655/id/15206156/,BE FORWARD : 2016 HONDA Vezel,8480,8480.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DAA-RU3,,2016,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Pearl,Right,5,,CD253655,RU3-1121052,YOKOHAMA,2026-05-17T22:49:50.413272+00:00
beforward,https://www.beforward.jp/honda/vezel/cd253750/id/15206251/,BE FORWARD : 2015 HONDA Vezel,9180,9180.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DAA-RU4,,2015,Year,,Trans.,,Hybrid(Petrol),Automatic,4wheel drive,,Pearl,Right,5,,CD253750,RU4-1103934,TOYAMA,2026-05-17T22:49:55.716616+00:00
beforward,https://www.beforward.jp/honda/vezel/cd253772/id/15206273/,BE FORWARD : 2022 HONDA Vezel,18020,18020.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-RV6,,2022,Year,,Trans.,,Hybrid(Petrol),Automatic,4wheel drive,,Black,Right,5,,CD253772,RV6-1010023,HOKKAIDO,2026-05-17T22:50:01.334851+00:00
beforward,https://www.beforward.jp/honda/vezel/cd253793/id/15206294/,BE FORWARD : 2020 HONDA Vezel,11660,11660.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-RU3,,2020,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Pearl,Right,5,,CD253793,RU3-1404684,YOKOHAMA,2026-05-17T22:50:06.654639+00:00
beforward,https://www.beforward.jp/honda/n-wgn/cd253503/id/15206004/,BE FORWARD : 2015 HONDA N-WGN,2490,2490.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-JH2,,2015,Year,,Trans.,,Petrol,Automatic,4wheel drive,,White,Right,5,,CD253503,JH2-1024001,HOKKAIDO,2026-05-17T22:50:12.022274+00:00
beforward,https://www.beforward.jp/honda/n-wgn/cd253504/id/15206005/,BE FORWARD : 2015 HONDA N-WGN,3450,3450.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-JH1,,2015,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Pearl,Right,5,,CD253504,JH1-1128044,YOKOHAMA,2026-05-17T22:50:17.497227+00:00
beforward,https://www.beforward.jp/honda/n-wgn/cd253595/id/15206096/,BE FORWARD : 2021 HONDA N-WGN,6990,6990.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6BA-JH3,,2021,Year,,Trans.,,Petrol,Automatic,2wheel drive,,White,Right,5,,CD253595,JH3-1068495,OSAKA,2026-05-17T22:50:23.189172+00:00
beforward,https://www.beforward.jp/honda/shuttle/cd253531/id/15206032/,BE FORWARD : 2016 HONDA Shuttle,4140,4140.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DAA-GP8,,2016,Year,,Trans.,,Hybrid(Petrol),Automatic,4wheel drive,,Blue,Right,5,,CD253531,GP8-1006506,YOKOHAMA,2026-05-17T22:50:28.533757+00:00
beforward,https://www.beforward.jp/honda/n-van/cd253782/id/15206283/,BE FORWARD : 2018 HONDA N-VAN,2950,2950.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,JJ1,,2018,Year,,Trans.,,Petrol,Automatic,2wheel drive,,White,Right,5,,CD253782,JJ1-3001394,YOKOHAMA,2026-05-17T22:50:33.944090+00:00
beforward,https://www.beforward.jp/nissan/clipper-truck/cb817012/id/13881031/,BE FORWARD : 2014 NISSAN Clipper Truck,5770,5770.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DR16T,,2014,Year,,Trans.,,Petrol,Manual,4wheel drive,,White,Right,2,,CB817012,DR16T-106407,KOBE,2026-05-17T22:50:49.503612+00:00
beforward,https://www.beforward.jp/nissan/clipper-truck/cd253102/id/15205600/,BE FORWARD : 2009 NISSAN Clipper Truck,2920,2920.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,GBD-U71T,,2009,Year,,Trans.,,Petrol,Automatic,2wheel drive,,White,Right,2,2,CD253102,U71T-0451713,KYUSHU,2026-05-17T22:50:55.972353+00:00
beforward,https://www.beforward.jp/nissan/cube/cd253667/id/15206168/,BE FORWARD : 2008 NISSAN Cube,1200,1200.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-Z12,,2008,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Pearl,Right,5,,CD253667,Z12-009606,KOBE,2026-05-17T22:51:01.830499+00:00
beforward,https://www.beforward.jp/nissan/elgrand/cc250740/id/14268460/,BE FORWARD : 2011 NISSAN Elgrand,3850,3850.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-TE52,,2011,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Silver,Right,5,7,CC250740,TE52-027004,KYUSHU,2026-05-17T22:51:09.166338+00:00
beforward,https://www.beforward.jp/nissan/elgrand/cd253707/id/15206208/,BE FORWARD : 2015 NISSAN Elgrand,10600,10600.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-TE52,,2015,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Black,Right,5,,CD253707,TE52-081220,YOKOHAMA,2026-05-17T22:51:14.997487+00:00
beforward,https://www.beforward.jp/nissan/lafesta/cd253065/id/15205562/,BE FORWARD : 2013 NISSAN Lafesta,2570,2570.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-CWFFWN,,2013,Year,,Trans.,,Petrol,CVT,2wheel drive,,Silver,Right,5,7,CD253065,CWFFWN-101508,OSAKA,2026-05-17T22:51:20.638271+00:00
beforward,https://www.beforward.jp/nissan/note/cd253426/id/15205927/,BE FORWARD : 2015 NISSAN Note,6360,6360.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-NE12,,2015,Year,,Trans.,,Petrol,Automatic,4wheel drive,,Blue,Right,5,,CD253426,NE12-103349,HOKKAIDO,2026-05-17T22:51:27.825043+00:00
beforward,https://www.beforward.jp/nissan/note/cd253456/id/15205957/,BE FORWARD : 2021 NISSAN Note,7950,7950.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-E13,,2021,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Blue,Right,5,,CD253456,E13-066881,YOKOHAMA,2026-05-17T22:51:36.599240+00:00
